neighborhood,zone,percent_damaged,centroid_lon,centroid_lat,polygon_wkt
Villat Dahiyat al Asad,Outer,24.25,37.07868476225403,36.17581747133339,"POLYGON((37.091326268000046 36.16831145200007,37.09092670800004 36.16836425400004,37.09049350200007 36.16842839700007,37.09006134900005 36.168499292000035,37.089630355000054 36.16857692200006,37.089200625000046 36.16866126800005,37.08877226300007 36.16875231000006,37.088345374000085 36.16885002600009,37.07433510800007 36.17242873500004,37.07422993000006 36.172492971000054,37.07412861900008 36.17256314800005,37.07403151300008 36.17263903500009,37.073938930000054 36.17272038100003,37.07385117900009 36.17280691600007,37.07376855000007 36.17289835400004,37.073691315000076 36.17299439300007,37.073619732000054 36.17309471400006,37.073554035000086 36.173198986000045,37.07349444400006 36.17330686300005,37.07344115500007 36.173417989000086,37.073394345000054 36.173531995000076,37.07335416800004 36.173648504000084,37.07332075800008 36.173767131000034,37.07329422500004 36.173887483000044,37.07327465700007 36.17400916200006,37.07326211900005 36.174131765000084,37.073256652000055 36.17425488500004,37.07325827400007 36.17437811700006,37.073266980000085 36.17450105100005,37.07328274100007 36.17462328100004,37.073305505000064 36.174744402000044,37.07333519700006 36.174864014000036,37.07337171800009 36.17498172100005,37.07341494800005 36.175097132000076,37.073464743000045 36.175209867000035,37.07352093800006 36.17531955100009,37.07358334800006 36.17542582200008,37.07365176600007 36.17552832900009,37.07372596600004 36.17562673100008,37.07774249600004 36.179700368000056,37.07800575300007 36.17991751800008,37.07827320900009 36.18012947500006,37.07854476000006 36.180336159000035,37.07882030400009 36.18053749000006,37.07909973400007 36.18073339100005,37.07938294300004 36.18092378700004,37.079669823000074 36.181108606000066,37.07996026500007 36.18128777600003,37.08025415700007 36.181461229000035,37.08055138600008 36.18162889800004,37.08085183900005 36.18179072000004,37.081155401000046 36.18194663300005,37.081461955000066 36.18209657600005,37.081771384000035 36.18224049200006,37.082083570000066 36.18237832600005,37.08239839300006 36.182510026000045,37.082715732000054 36.18263554100008,37.08303546700006 36.18275482300004,37.08335747400008 36.18286782600006,37.08368163100005 36.18297450700004,37.08430836600007 36.183168453000064,37.08950771000008 36.17252327300008,37.091326268000046 36.16831145200007))"
,Inner,0.0,37.147515375538525,36.21130127230775,"POLYGON((37.149506992000056 36.21155754400007,37.148268133000045 36.207363119000036,37.14693717400007 36.207583844000055,37.144700481000086 36.20972535900006,37.14289209100008 36.21129580300004,37.14360640600006 36.21171728600007,37.14589667600006 36.21333862700004,37.14805552100006 36.21289004200008,37.14931663500005 36.21267589100006,37.14932626700005 36.212662514000044,37.149967366000055 36.21252467900007,37.14971914800009 36.212024288000066,37.149506992000056 36.21155754400007))"
,Inner,0.0,37.12907822132819,36.214472175906316,"POLYGON((37.13340046800005 36.22092453000005,37.138711425000054 36.21523285900008,37.138083248000044 36.214509503000045,37.132791326000074 36.21249172000006,37.13262400600007 36.21258322700004,37.132453430000055 36.21266851000007,37.13227982900008 36.212747455000056,37.13210343900005 36.212819953000064,37.131924499000036 36.21288590700004,37.131743251000046 36.212945226000045,37.13155994200008 36.21299783200004,37.131374821000065 36.21304365100008,37.13118813700004 36.21308262300005,37.131000146000076 36.21311469400007,37.130811100000074 36.213139821000084,37.130621258000076 36.213157969000065,37.13035929800009 36.21317059900008,37.130097092000085 36.21317617900007,37.129834832000085 36.213174705000085,37.129572705000044 36.21316617800005,37.12931090400008 36.21315060500007,37.12904961500004 36.21312799600008,37.128789029000075 36.21309836900008,37.12852933400006 36.21306174400007,37.12827071900006 36.21301814800006,37.12801336900009 36.212967613000046,37.127922944000034 36.213008400000035,37.12783551400008 36.21305526200007,37.12775148500009 36.213107980000075,37.12767124800007 36.21316630800004,37.127595178000036 36.21322997600004,37.12752363000004 36.21329868500004,37.127456936000044 36.21337211600007,37.12739540800004 36.21344992600007,37.127339333000066 36.21353175300004,37.12728897100004 36.213617216000046,37.127244558000086 36.21370591500005,37.12720630100006 36.213797438000086,37.127174377000074 36.21389135900006,37.12714893600008 36.21398723800007,37.12713009700008 36.21408463000006,37.127117946000055 36.214183081000044,37.12711254100009 36.21428213100006,37.12711390700008 36.21438131900004,37.12712203700005 36.214480183000035,37.127136894000046 36.21457826100004,37.12715840900006 36.214675097000054,37.127186480000034 36.214770240000064,37.12722097800008 36.21486324600005,37.12726174100004 36.214953681000054,37.12730858000009 36.21504112400004,37.127361276000045 36.21512516700005,37.12741958300006 36.215205419000085,37.12748323000005 36.215281505000064,37.12755192100008 36.215353072000084,37.12762533400007 36.21541978500005,37.127703128000064 36.21548133300007,37.12778494000008 36.21553743000004,37.12940297400007 36.21677475000007,37.12814661900006 36.219687210000075,37.12519608700006 36.219420711000055,37.12687122700004 36.22151463700004,37.12713772700005 36.22252352800007,37.13340046800005 36.22092453000005))"
,Outer,0.0,37.271911062347264,36.27438263608802,"POLYGON((37.20637854900008 36.263770015000034,37.22095274800006 36.288932816000056,37.22868599600008 36.295535820000055,37.250398578000045 36.28798103100007,37.25076771400006 36.28782726900005,37.251139537000086 36.28768012300009,37.251513928000065 36.287539640000034,37.25189076700008 36.28740586400005,37.25226993600006 36.287278840000056,37.25265131200007 36.28715860600005,37.25303477500006 36.28704520200006,37.253420202000086 36.28693866300006,37.25380746900004 36.28683902400007,37.254196454000066 36.28674631600006,37.254587033000064 36.28666056900005,37.254979080000055 36.28658181000009,37.255372471000044 36.28651006400008,37.255767081000045 36.28644535500007,37.256162783000036 36.28638770200007,37.25655945200003 36.286337125000045,37.25695696100007 36.286293639000064,37.25735518200008 36.286257258000035,37.25775399000008 36.28622799400006,37.25815325700006 36.28620585600004,37.25855285600005 36.28619085100007,37.258952658000055 36.28618298500004,37.25935253800009 36.28618225800005,37.25975236700009 36.28618867300008,37.26015201700005 36.28620222600006,37.26055136200006 36.286222914000064,37.26095027300005 36.28625072900007,37.26134862400005 36.28628566300006,37.26174628800004 36.286327705000076,37.262143138000056 36.28637684200004,37.262539047000075 36.28643305700007,37.26293388900007 36.28649633200007,37.263327538000055 36.286566649000065,37.263719869000056 36.28664398300009,37.26411075700008 36.28672831100005,37.26450007600005 36.28681960600005,37.264887703000056 36.28691783800008,37.26527351400006 36.28702297600006,37.26565738600004 36.28713498600007,37.266039196000065 36.28725383400007,37.266418824000084 36.28737948100007,37.266796147000036 36.28751188600006,37.267171046000044 36.28765100900006,37.26754340100007 36.28779680400004,37.26791309200007 36.287949224000045,37.268280004000076 36.28810822200006,37.26864401700004 36.28827374600007,37.26900501700004 36.28844574400006,37.269362888000046 36.28862416100009,37.26971751500008 36.28880894000008,37.27006878700007 36.289000023000085,37.27041659000008 36.28919734700008,37.270760815000074 36.28940085000005,37.27110135000004 36.289610468000035,37.27143808800008 36.289826134000066,37.27177092200009 36.29004777800009,37.27209974400006 36.29027533000004,37.27242445100006 36.29050871700008,37.27274493800007 36.29074786600006,37.27306110400008 36.29099269900007,37.273372847000076 36.29124313900007,37.27368006900008 36.29149910600006,37.273982670000066 36.291760518000046,37.274280556000065 36.29202729200006,37.27457363000008 36.29229934300008,37.27486180000005 36.292576584000074,37.27514497200008 36.292858926000065,37.27574094900007 36.29260969500007,37.27633411800008 36.292353855000044,37.276924406000035 36.29209143800006,37.27751174100007 36.29182247500006,37.278096051000034 36.29154700000004,37.27867726200009 36.29126504700008,37.27925530300007 36.29097665200004,37.27983010200006 36.29068184800008,37.280401590000054 36.29038067400006,37.28096969400008 36.29007316600007,37.28153434500007 36.28975936300009,37.28209547300008 36.28943930200006,37.28265300900006 36.289113023000084,37.28320688300005 36.28878056800005,37.28375702800008 36.28844197700005,37.284303375000036 36.28809729100004,37.28484585800004 36.287746553000034,37.28538440700004 36.28738980800006,37.28591895900007 36.28702709800007,37.28644944500007 36.28665846800004,37.28697580100004 36.28628396500005,37.28749796200009 36.28590363400008,37.288015863000055 36.28551752200008,37.28852944100004 36.28512567800004,37.28913441800006 36.28474450300007,37.28973565000007 36.28435745000007,37.290333082000075 36.28396455400008,37.29092665500008 36.283565854000074,37.291516314000035 36.283161386000074,37.292102002000036 36.282751191000045,37.292683665000084 36.28233530600005,37.29326124500005 36.28191377100006,37.29383469000004 36.28148662600006,37.29440394400007 36.28105391200006,37.29496895200003 36.28061566900004,37.29552966300008 36.28017194100005,37.296086021000065 36.27972276700007,37.29663797500007 36.279268192000075,37.297185471000034 36.27880825900007,37.29772845900004 36.27834301100006,37.29826688600008 36.277872492000085,37.29880070000007 36.27739674700007,37.299329853000074 36.276915821000046,37.29985429200008 36.27642976100009,37.30037396800009 36.27593861200006,37.300888833000045 36.27544242000005,37.30139883600009 36.27494123400004,37.30190393000004 36.27443510000006,37.302404066000065 36.27392406700005,37.302899198000034 36.27340818300007,37.303389277000065 36.272887497000056,37.303874258000064 36.272362059000045,37.304354094000075 36.27183191900008,37.30482874000006 36.27129712700008,37.305298150000056 36.270757734000085,37.30576228100006 36.27021379000007,37.30622108700004 36.269665349000036,37.30667452600005 36.269112462000066,37.307122554000046 36.26855518000008,37.30756512900007 36.26799355900005,37.285257682000065 36.24681635600007,37.27841673100005 36.25740495700006,37.27826527900004 36.25764034200006,37.27810806900004 36.25787192100006,37.277945196000076 36.25809955200009,37.27777675900006 36.25832309800006,37.27760286100005 36.25854242300005,37.27742360700006 36.25875739300005,37.27723910700007 36.25896787700009,37.277049473000034 36.259173747000034,37.27685482000004 36.259374878000074,37.276655266000034 36.25957114900007,37.276450933000035 36.25976243900004,37.27624194500004 36.25994863200009,37.276028429000064 36.26012961500004,37.275810515000046 36.26030527700004,37.275588336000055 36.260475513000074,37.275362027000085 36.26064021800005,37.27513172400006 36.26079929300005,37.274897569000075 36.260952640000085,37.274659704000044 36.26110016600006,37.274418274000084 36.26124178200007,37.27417342500007 36.26137740100006,37.273925305000034 36.26150694100005,37.27367406700006 36.261630324000066,37.27341986300007 36.26174747400006,37.273036784000055 36.26152637900009,37.27265022900008 36.26131141800005,37.27226029700006 36.261102648000076,37.27186708600004 36.26090012000009,37.27147069600005 36.260703886000044,37.271071229000086 36.26051399600004,37.270668785000055 36.26033049800009,37.27026346700006 36.26015343900008,37.269855378000045 36.25998286400005,37.26944462200004 36.25981881600006,37.26903130200009 36.25966133600008,37.26861552500009 36.25951046600005,37.26819739600006 36.259366243000045,37.26777702000004 36.259228704000066,37.26735450600006 36.25909788300004,37.266929960000084 36.25897381500005,37.26650348900006 36.25885653000006,37.26607520400006 36.25874605900009,37.26564521200004 36.258642429000076,37.26521362200009 36.25854566700008,37.264780545000065 36.25845579800006,37.26434609000006 36.258372843000075,37.26391036700005 36.25829682500006,37.263473489000035 36.258227763000036,37.26303556500005 36.258165674000054,37.26259670700006 36.25811057400006,37.26215702600007 36.25806247700007,37.26171663400004 36.25802139500007,37.26127564400008 36.25798733900007,37.26083416600005 36.257960317000084,37.26039231400006 36.25794033600005,37.26031689600006 36.25772507700009,37.26023492200005 36.25751222900004,37.26014647000005 36.25730199000009,37.26005162100006 36.25709455900005,37.25995046600008 36.256890128000066,37.25984309800009 36.25668889100007,37.25972961900004 36.25649103600006,37.25961013500006 36.25629674800007,37.25948475800004 36.25610621000004,37.25935360500006 36.25591960100007,37.25921680000005 36.25573709400004,37.259074471000076 36.25555886200004,37.258926752000036 36.25538507200008,37.25877378000007 36.25521588600009,37.258615700000064 36.255051464000076,37.258452659000056 36.254891959000076,37.25828481100007 36.25473752100004,37.25811231200004 36.254588295000076,37.25793532600005 36.254444420000084,37.257754016000035 36.254306033000034,37.257568555000034 36.25417326100006,37.25737911500005 36.254046231000075,37.25718587400007 36.253925061000075,37.256989014000055 36.25380986500005,37.25678871900004 36.253700750000064,37.256585177000034 36.25359782000004,37.249149361000036 36.248779411000044,37.20637854900008 36.263770015000034))"
,Outer,0.0,37.13387070410006,36.158127398400055,"POLYGON((37.136816002000046 36.15175721300005,37.13366321600006 36.14750392700006,37.12194437100004 36.15377975500007,37.12765507700004 36.16231607200007,37.12940699100005 36.167529717000036,37.133003098000074 36.165556852000066,37.13859959100006 36.16300607000005,37.14208312200009 36.16104539400004,37.13871957100008 36.157021771000075,37.136816002000046 36.15175721300005))"
,Inner,0.0,37.098772785000065,36.21294385923083,"POLYGON((37.09121205300005 36.21536887900004,37.09407749600007 36.215220962000046,37.09992175000008 36.21542983900008,37.099952200000075 36.213496500000076,37.10675640000005 36.21369861000005,37.10681547100006 36.213694849000035,37.10682188900006 36.21367431300007,37.10839947200009 36.20788984300009,37.10032596000008 36.20736398200006,37.10004756300009 36.21129247200008,37.08922101600007 36.210302616000035,37.08928288200008 36.215468426000086,37.09121205300005 36.21536887900004))"
,Inner,0.0,37.10706161975007,36.21272312325007,"POLYGON((37.10682188900006 36.21367431300007,37.10839947200009 36.20788984300009,37.10620322900007 36.21565402400006,37.10682188900006 36.21367431300007))"
,Inner,0.0,37.10391799580007,36.214395516600064,"POLYGON((37.10675640000005 36.21369861000005,37.099952200000075 36.213496500000076,37.09992175000008 36.21542983900008,37.10620322900007 36.21565402400006,37.10675640000005 36.21369861000005))"
,Inner,0.0,37.14528820675005,36.18252240100006,"POLYGON((37.14580340900005 36.18280794400005,37.14477302100005 36.18223683800005,37.14477298800006 36.18223687800008,37.14580340900005 36.18280794400005))"
,Inner,0.0,37.15736331250005,36.21835142275007,"POLYGON((37.161629798000035 36.22228316800005,37.158451900000045 36.21914130000005,37.157142339000075 36.214932726000086,37.15669296500005 36.215102941000055,37.155003547000035 36.21517432500008,37.15362346000006 36.21469843300008,37.152600292000045 36.214864995000084,37.15306433400008 36.216394036000054,37.15662400800005 36.21924939000007,37.16027886000006 36.22377988300008,37.16161844900006 36.22231270800006,37.161629798000035 36.22228316800005))"
,Inner,0.0,37.14079475714292,36.202952397928634,"POLYGON((37.14158338700008 36.20422880400008,37.14158683800008 36.20420590500004,37.14166330000006 36.204302200000086,37.143367400000045 36.204084300000034,37.14363283700004 36.20252125500008,37.14184512800006 36.20249179800004,37.13880864500004 36.200690860000066,37.138793700000065 36.20110620000008,37.13917710000004 36.20192240000006,37.139467600000046 36.202035600000045,37.13968210000007 36.202332400000046,37.13987250000008 36.20268320000008,37.14006267800005 36.20449984500004,37.14158338700008 36.20422880400008))"
,Inner,0.0,37.1483900920834,36.20244388550006,"POLYGON((37.14947100000006 36.20413590000004,37.14922167600008 36.20244861400005,37.149222154000086 36.20244864700004,37.14901478300004 36.20111888200006,37.148628613000085 36.19869205200007,37.14736547700005 36.198779838000064,37.14761788900006 36.20245128800008,37.14762721800008 36.20258697600008,37.14762721800008 36.20406224200008,37.147648177000065 36.204243887000075,37.14776590000008 36.20422240000005,37.14947100000006 36.20413590000004))"
,Inner,0.0,37.10410441780008,36.202936763800075,"POLYGON((37.10064513100008 36.19960090300009,37.100381420000076 36.20736759600004,37.10839947200009 36.20788984300009,37.110450935000074 36.20022457400006,37.10064513100008 36.19960090300009))"
